round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
17,89127,65285,65282,3.797406911849976,1484.97,341.6,128.03,5
17,89127,65287,65282,1.0342254638671875,594.7,705.97,102.35,5
17,89127,65288,65282,2.444141387939453,1015.26,-267.41,256.03,5
17,89893,65285,65287,0.7751146554946899,863.3,510.54,96.03,5
17,89893,65281,65287,0.7046725153923035,-548.06,895.86,26.03,5
17,89893,65287,65287,0.8772572875022888,585.11,581.3,90.86,5
17,91658,65285,65285,1.0420995950698853,1872.37,664.48,160.0,5
18,96936,65282,65285,5.027370929718018,118.52,1000.09,82.62,5
19,105489,65288,65287,4.237760066986084,1830.08,-270.02,261.03,5
20,112740,65285,65285,0.6297650337219238,533.89,2084.62,139.77,5
20,112740,65281,65285,1.042936086654663,188.85,1271.96,100.14,5
20,112740,65284,65285,0.8844912052154541,39.31,782.55,80.03,5
20,113113,65287,65287,1.935768842697144,1390.28,395.57,129.03,5
21,120356,65283,65287,3.532618284225464,951.46,-751.09,96.07,5
21,120356,65284,65287,0.2534490525722503,856.8,-613.52,89.03,5
22,127219,65280,65285,0.5825745463371277,99.22,1008.51,84.62,5
22,127219,65281,65285,4.188534259796143,185.48,1409.72,103.72,5
22,127696,65281,65285,4.357794284820557,204.09,1683.52,115.39,5
3,5588,65282,65280,1.023061752319336,1867.39,39.3,125.76,6
3,5588,65283,65280,3.631981611251831,1692.56,86.74,131.17,6
5,10138,65282,65282,0.8264115452766418,1500.22,878.68,145.09,6
5,10138,65281,65282,3.886902332305908,2343.52,982.16,160.08,6
6,12903,65282,65280,5.176626205444336,1389.62,875.48,150.62,6
6,12903,65281,65280,0.991974413394928,1580.71,1068.41,158.33,6
6,12903,65280,65280,0.8074402809143066,1673.86,1027.03,160.64,6
6,12903,65283,65280,0.8270707726478577,1346.79,280.96,128.03,6
6,12995,65282,65282,3.7391204833984375,1512.97,909.97,147.53,6
6,12995,65281,65282,5.081605434417725,1381.37,1102.27,170.87,6
6,12995,65280,65282,1.0305068492889404,1452.88,919.88,145.67,6
6,12995,65283,65282,1.5571779012680054,1410.17,201.6,130.49,6
11,31363,65282,65280,0.8232384920120239,1970.27,-102.97,262.03,6
11,31363,65281,65280,0.911121904850006,1341.34,606.24,126.66,6
11,31363,65280,65280,0.9170253276824952,1296.9,587.97,125.03,6
11,31363,65283,65280,4.987682342529297,1523.67,70.19,132.03,6
11,31754,65282,65282,0.6484389901161194,2073.68,-144.77,262.03,6
11,31754,65280,65282,4.367599010467529,1446.55,818.31,137.6,6
12,34072,65281,65283,0.9463080763816832,1143.2,518.46,109.73,6
12,34126,65281,65282,0.7518807053565979,1045.65,470.99,102.23,6
15,43004,65282,65282,0.9619285464286804,2042.03,341.98,160.03,6
15,43004,65283,65282,0.2859434187412262,2136.5,1143.69,168.1,6
15,43207,65280,65283,4.608147621154785,1249.54,447.03,118.23,6
16,47454,65281,65282,4.717916965484619,722.74,501.78,93.95,6
16,47454,65280,65282,3.561886548995972,1012.16,571.84,107.97,6
16,50619,65280,65280,3.1162776947021484,1507.99,1161.67,173.31,6
3,14951,65287,65282,1.7387574911117554,759.35,1929.68,138.07,7
3,14951,65286,65282,4.88987398147583,587.3,2513.86,279.03,7
3,15434,65281,65281,0.7158262729644775,282.97,1609.85,123.08,7
4,19773,65287,65281,2.1023194789886475,544.64,1880.58,136.03,7
5,26506,65288,65280,2.088205099105835,1299.29,774.36,140.14,7
5,26762,65288,65282,4.701853275299072,1354.36,776.73,141.83,7
5,27433,65287,65281,1.9530415534973145,147.88,889.69,80.03,7
7,37146,65281,65286,0.1555044502019882,288.03,1601.52,124.63,7
7,37146,65283,65286,1.9216527938842771,210.59,1286.7,104.26,7
7,37146,65284,65286,1.9606002569198608,121.59,1254.68,93.39,7
8,42645,65282,65281,2.064863443374634,-529.12,910.24,26.03,7
9,49270,65288,65284,4.481473922729492,1537.95,1174.07,177.12,7
9,49404,65285,65280,0.116155669093132,1724.93,86.09,130.39,7
10,56312,65281,65281,0.7070808410644531,197.75,1411.83,105.85,7
10,56312,65283,65281,0.6462336778640747,134.98,1214.05,92.93,7
10,56747,65286,65284,4.888437747955322,923.13,2672.14,140.08,7
12,75000,65287,65281,5.172266006469727,604.51,1962.86,136.03,7
12,75000,65288,65281,0.7109293937683105,839.2,2463.51,140.08,7
12,76663,65286,65283,4.2015485763549805,1596.03,2927.22,130.31,7
