round,tick,player_id,attacker_id,blind_duration,player_x_pos,player_y_pos,player_z_pos,match_number
15,105189,65286,65281,0.4326387047767639,459.79,-364.46,-159.97,3
16,111472,65281,65281,0.9586620330810548,-639.24,-944.33,-215.97,3
16,111472,65287,65281,0.5790468454360962,403.58,-787.57,-164.95,3
16,113101,65281,65289,4.827132225036621,-1459.65,-998.8,-167.97,3
17,116897,65286,65284,3.894265174865722,226.08,-293.49,-167.42,3
17,116946,65283,65285,2.8588271141052246,-1041.71,-552.34,-203.53,3
17,116946,65281,65285,2.7277462482452397,-1150.44,-705.61,-167.97,3
17,116946,65286,65285,3.85727334022522,241.53,-371.71,-166.29,3
17,120745,65281,65289,0.6525297164916992,-964.51,-2352.84,-167.97,3
17,120745,65286,65289,3.181295156478882,-442.92,-1635.04,-39.97,3
17,120745,65287,65289,1.4722800254821775,127.71,-1614.16,-169.75,3
18,123619,65287,65284,4.85148286819458,742.18,-1531.07,-263.6,3
18,123619,65286,65284,0.8382229208946228,805.49,-1130.42,-205.12,3
18,124100,65283,65283,0.5851033329963684,-2347.38,808.91,-80.97,3
18,125958,65285,65280,0.1622862666845321,-1251.05,728.93,-79.97,3
18,128239,65289,65281,4.171342372894287,-303.84,-2017.8,-172.21,3
18,128239,65281,65281,0.3219137489795685,-1015.06,-2328.41,-167.97,3
18,128239,65287,65281,3.6121881008148193,-162.43,-1546.01,-53.97,3
18,129116,65288,65287,3.7779228687286377,-395.71,-2025.59,-179.97,3
19,132161,65287,65284,4.89240026473999,700.11,-1526.68,-263.96,3
19,132363,65286,65285,0.8187361359596252,-218.31,-778.19,-237.89,3
19,132363,65285,65285,1.6581515073776243,272.3,142.94,-237.11,3
19,132526,65286,65285,0.7724290490150452,-385.07,-679.05,-271.77,3
19,132526,65285,65285,0.8753374814987183,187.29,-149.18,-151.97,3
20,140760,65289,65289,0.8975372910499573,233.8,-61.73,-180.65,3
20,140760,65281,65289,3.728210926055908,-832.62,-620.17,-211.22,3
20,140760,65286,65289,0.1306111812591552,291.95,256.61,-261.71,3
20,140760,65285,65289,4.432488918304443,411.03,-130.03,-162.97,3
20,140860,65289,65281,4.8359150886535645,178.87,-360.95,-166.97,3
20,140860,65286,65281,0.7071269750595093,374.99,-34.0,-193.93,3
20,140860,65285,65281,4.2036566734313965,407.02,-39.1,-162.97,3
20,141874,65289,65285,0.6429491639137268,-347.77,-768.75,-265.42,3
20,141874,65285,65285,0.4705760478973388,-423.52,-695.31,-272.58,3
21,150856,65289,65285,1.8546730279922483,-91.33,-1421.57,-72.18,3
21,150856,65282,65285,1.1664735078811646,-753.67,-1547.46,-167.97,3
21,151206,65281,65281,0.9831570982933044,-783.79,-1598.52,-167.97,3
21,151206,65282,65281,0.8422650098800659,-496.04,-1399.78,-108.94,3
21,156218,65283,65283,4.087241172790527,-1396.33,402.54,-167.97,3
22,159296,65283,65287,3.729564905166626,-2217.28,800.46,-125.13,3
22,159296,65285,65287,2.1839139461517334,-208.54,576.9,-75.38,3
22,159309,65283,65285,4.174506664276123,-2173.65,794.41,-127.51,3
22,159452,65283,65285,4.18345308303833,-2248.05,807.58,-122.42,3
2,8260,65283,65285,2.674323797225952,-2334.29,633.62,-38.23,4
3,14935,65288,65288,4.707444667816162,388.63,-1666.22,-206.28,4
3,14935,65282,65288,4.922226905822754,148.59,-1710.27,-167.97,4
3,14935,65286,65288,1.468691110610962,563.61,-1701.46,-262.38,4
3,14935,65287,65288,2.229622840881348,562.62,-1613.95,-263.97,4
3,15288,65286,65284,4.346657752990723,35.16,-1481.2,-173.08,4
3,15288,65283,65284,4.704911231994629,-555.48,-1825.92,-179.97,4
3,15288,65284,65284,0.9276771545410156,151.97,-1914.03,-39.97,4
3,15484,65282,65284,0.8815999031066895,162.74,-1659.36,-167.97,4
3,15484,65283,65284,3.3242852687835693,-510.71,-1775.85,-179.85,4
3,15484,65281,65284,0.6400300860404968,-963.08,-1493.87,-167.28,4
3,15484,65284,65284,0.9240718483924866,151.97,-1914.03,-39.97,4
3,15993,65283,65286,0.2189687341451645,-44.73,-1940.39,-167.97,4
4,23052,65283,65284,0.5990430116653442,-1103.11,235.78,-172.08,4
4,23052,65284,65284,1.5953956842422483,-1273.61,519.63,-161.42,4
5,29195,65280,65288,4.6968207359313965,-587.38,-1373.62,-142.79,4
5,29195,65281,65288,3.3924593925476074,460.97,-1436.03,-175.97,4
5,29481,65280,65287,0.5325044393539429,-736.3,-1455.47,-167.97,4
5,29481,65287,65287,5.188123226165772,220.59,-2280.94,-39.97,4
6,35146,65287,65287,0.909999430179596,176.03,-200.67,-151.97,4
6,37064,65288,65280,1.7279666662216189,-1047.52,90.51,-367.97,4
6,37064,65282,65280,0.6774218082427979,-541.11,-1042.75,-167.97,4
6,37064,65286,65280,4.237353324890137,-967.28,141.84,-367.97,4
6,37523,65287,65284,3.549268245697021,-394.01,-788.97,-260.34,4
6,37523,65285,65284,3.271791696548462,-113.78,-425.8,-167.83,4
6,42470,65283,65283,0.9591564536094666,-1835.24,-593.36,-167.97,4
